epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
0,5.042392,0.0086,4.857066,0.0103,,1.04
5,4.733646,0.0131,4.774269,0.0067,,4.32
10,4.698036,0.0146,4.772783,0.0053,,7.56
15,4.665156,0.0172,4.787243,0.0058,,10.65
20,4.621643,0.0272,4.802401,0.0059,,14.03
25,4.566737,0.0428,4.827654,0.0065,,17.18
30,4.496184,0.0582,4.872361,0.0063,,20.36
35,4.407079,0.0684,4.944818,0.0057,,23.63
40,4.299101,0.0775,5.057930,0.0059,,26.85
45,4.173066,0.0943,5.202454,0.0066,,29.91
50,4.030064,0.1136,5.363958,0.0087,,33.06
55,3.871374,0.1420,5.528486,0.0115,,36.17
60,3.697424,0.1755,5.700387,0.0134,,39.23
65,3.510261,0.2159,5.884896,0.0186,,42.26
70,3.321622,0.2567,6.074781,0.0219,,45.31
75,3.138973,0.2869,6.256888,0.0282,,48.51
80,2.954113,0.3183,6.453928,0.0319,,51.87
85,2.767518,0.3538,6.655895,0.0384,,55.13
90,2.578272,0.3948,6.873728,0.0478,,58.24
95,2.382762,0.4321,7.119057,0.0593,,61.53
100,2.189092,0.4755,7.356127,0.0715,,64.71
105,1.994146,0.5217,7.610959,0.0846,,67.92
110,1.795361,0.5700,7.893241,0.1003,,70.98
115,1.587786,0.6235,8.219421,0.1176,,73.93
120,1.383230,0.6833,8.606057,0.1368,,76.97
125,1.188213,0.7457,8.982313,0.1590,,79.97
130,0.997377,0.8003,9.412582,0.1806,,83.39
135,0.822863,0.8486,9.896979,0.2007,,86.60
140,0.664804,0.8935,10.423064,0.2184,,89.60
145,0.531236,0.9227,10.980977,0.2328,,92.77
150,0.422405,0.9373,11.552578,0.2424,,95.87
155,0.339141,0.9480,12.129057,0.2508,,99.18
160,0.278903,0.9512,12.677821,0.2551,,102.41
165,0.236041,0.9535,13.187580,0.2580,,105.44
170,0.206087,0.9540,13.632163,0.2593,,108.49
175,0.184698,0.9548,14.005151,0.2600,,111.83
180,0.168809,0.9556,14.307315,0.2605,,114.77
185,0.156734,0.9572,14.551959,0.2608,,117.94
190,0.147352,0.9580,14.751072,0.2608,,121.24
195,0.139473,0.9598,14.906924,0.2601,,124.18
200,0.133096,0.9595,15.034780,0.2602,,127.32
205,0.127634,0.9606,15.140772,0.2596,,130.36
210,0.123081,0.9616,15.227371,0.2593,,133.40
215,0.119082,0.9614,15.305428,0.2580,,136.61
220,0.115896,0.9614,15.355115,0.2575,,139.89
225,0.112860,0.9624,15.394705,0.2574,,143.13
230,0.109907,0.9629,15.423382,0.2572,,146.35
235,0.107327,0.9637,15.447453,0.2565,,149.39
240,0.104535,0.9645,15.472889,0.2564,,152.60
245,0.102189,0.9658,15.495824,0.2552,,155.63
250,0.100198,0.9661,15.508850,0.2551,,158.73
255,0.098093,0.9658,15.530565,0.2544,,161.84
260,0.095594,0.9666,15.545290,0.2542,,165.23
265,0.093228,0.9668,15.567361,0.2537,,168.41
270,0.091217,0.9668,15.591292,0.2532,,171.45
275,0.090064,0.9681,15.616022,0.2529,,174.52
280,0.088864,0.9681,15.619898,0.2519,,177.58
285,0.087393,0.9684,15.614140,0.2510,,180.70
290,0.086380,0.9679,15.602799,0.2511,,183.80
295,0.085056,0.9684,15.580284,0.2515,,186.83
300,0.084997,0.9692,15.557136,0.2511,,189.89
305,0.083838,0.9687,15.526812,0.2514,,192.84
310,0.081652,0.9702,15.497645,0.2526,,195.79
315,0.079697,0.9705,15.480257,0.2515,,198.69
320,0.078680,0.9715,15.468836,0.2523,,201.73
325,0.077711,0.9721,15.448432,0.2527,,204.98
330,0.075804,0.9718,15.446000,0.2522,,208.13
335,0.074000,0.9721,15.444572,0.2526,,211.18
340,0.071831,0.9736,15.451694,0.2526,,214.15
345,0.068874,0.9747,15.470175,0.2537,,217.10
350,0.066734,0.9747,15.502367,0.2527,,220.23
355,0.064942,0.9760,15.527731,0.2537,,223.34
360,0.062414,0.9765,15.547079,0.2537,,226.46
365,0.060335,0.9773,15.576102,0.2536,,229.37
370,0.059666,0.9773,15.597631,0.2535,,232.36
375,0.058026,0.9778,15.608968,0.2542,,235.38
380,0.056471,0.9778,15.617209,0.2546,,238.43
385,0.055276,0.9786,15.630366,0.2548,,241.49
390,0.054151,0.9786,15.637447,0.2541,,244.54
395,0.053624,0.9786,15.645376,0.2554,,247.50
400,0.054236,0.9783,15.653731,0.2551,,250.51
405,0.052821,0.9789,15.637712,0.2555,,253.71
410,0.051975,0.9794,15.621732,0.2552,,256.62
415,0.050987,0.9789,15.617269,0.2547,,259.63
420,0.050132,0.9796,15.618095,0.2553,,262.55
425,0.049332,0.9796,15.627601,0.2546,,265.47
430,0.049262,0.9802,15.633623,0.2544,,268.67
435,0.047765,0.9809,15.627487,0.2544,,271.79
440,0.046593,0.9812,15.627047,0.2542,,274.78
445,0.045924,0.9812,15.620885,0.2543,,277.82
450,0.045980,0.9807,15.614328,0.2529,,280.95
455,0.049141,0.9812,15.615103,0.2536,,284.13
460,0.046890,0.9820,15.541271,0.2534,,287.22
465,0.045302,0.9820,15.474289,0.2524,,290.38
470,0.043758,0.9836,15.426394,0.2543,,293.44
475,0.042296,0.9836,15.397449,0.2543,,296.46
480,0.040822,0.9838,15.399467,0.2548,,299.35
485,0.039629,0.9841,15.405679,0.2555,,302.26
490,0.038590,0.9854,15.414446,0.2554,,305.15
495,0.037449,0.9849,15.431353,0.2553,,308.19
500,0.036476,0.9846,15.465948,0.2542,,311.21
505,0.035788,0.9854,15.497995,0.2552,,314.06
510,0.035607,0.9851,15.537101,0.2551,,317.07
515,0.035135,0.9851,15.550198,0.2555,,320.04
520,0.034489,0.9856,15.558515,0.2554,,323.17
525,0.034108,0.9851,15.565090,0.2561,,326.31
530,0.033903,0.9851,15.574419,0.2565,,329.27
535,0.033668,0.9856,15.582350,0.2557,,332.67
540,0.033621,0.9856,15.601539,0.2553,,335.73
545,0.032841,0.9864,15.602243,0.2553,,338.73
550,0.032520,0.9872,15.603460,0.2555,,341.90
555,0.032158,0.9872,15.616423,0.2556,,344.99
560,0.033643,0.9862,15.618956,0.2536,,347.98
565,0.032176,0.9872,15.602175,0.2525,,351.11
570,0.030968,0.9869,15.603190,0.2538,,354.26
575,0.030053,0.9875,15.587796,0.2551,,357.46
580,0.028991,0.9872,15.603416,0.2550,,360.55
585,0.028286,0.9883,15.606606,0.2556,,363.47
590,0.027654,0.9885,15.611300,0.2564,,366.48
595,0.026973,0.9893,15.622892,0.2565,,369.52
600,0.026631,0.9893,15.645240,0.2567,,372.58
605,0.025476,0.9903,15.672580,0.2565,,375.84
610,0.024444,0.9903,15.689563,0.2563,,378.87
615,0.023851,0.9906,15.707644,0.2561,,381.91
620,0.022987,0.9909,15.728944,0.2558,,384.77
625,0.022260,0.9909,15.760095,0.2554,,387.62
630,0.021526,0.9914,15.791993,0.2558,,390.68
635,0.021066,0.9919,15.817665,0.2556,,393.74
640,0.020552,0.9916,15.839534,0.2571,,396.88
645,0.020155,0.9916,15.863606,0.2563,,400.15
650,0.019947,0.9914,15.894098,0.2565,,403.32
655,0.019709,0.9927,15.908907,0.2570,,406.27
