epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
0,4.929254,0.0106,4.826774,0.0082,0.0075,1.20
5,4.718596,0.0103,4.766973,0.0078,0.0102,4.36
10,4.675069,0.0171,4.788284,0.0058,0.0082,7.54
15,4.621161,0.0283,4.811168,0.0047,0.0068,10.69
20,4.552263,0.0466,4.847897,0.0053,0.0048,13.79
25,4.461723,0.0673,4.913832,0.0054,0.0054,16.99
30,4.349216,0.0755,5.018319,0.0061,0.0075,20.24
35,4.214278,0.0885,5.165172,0.0057,0.0082,23.26
40,4.057769,0.1153,5.338204,0.0076,0.0157,26.23
45,3.879556,0.1442,5.529054,0.0091,0.0204,29.45
50,3.680929,0.1746,5.739985,0.0104,0.0211,32.69
55,3.466516,0.2150,5.974893,0.0144,0.0320,35.85
60,3.238254,0.2628,6.234728,0.0205,0.0374,39.00
65,2.998818,0.3012,6.516532,0.0272,0.0422,42.21
70,2.748047,0.3440,6.831070,0.0369,0.0517,45.43
75,2.485213,0.3997,7.184895,0.0496,0.0688,48.48
80,2.210273,0.4560,7.588177,0.0645,0.0871,51.67
85,1.928796,0.5263,8.045494,0.0858,0.1001,54.69
90,1.643259,0.5994,8.579438,0.1059,0.1225,57.74
95,1.355378,0.6935,9.198872,0.1343,0.1464,60.62
100,1.075372,0.7743,9.930111,0.1613,0.1661,63.47
105,0.814875,0.8522,10.779466,0.1879,0.1886,66.54
110,0.588277,0.9103,11.748214,0.2082,0.2090,69.38
115,0.410737,0.9422,12.777331,0.2245,0.2206,72.33
120,0.287995,0.9528,13.833696,0.2325,0.2240,75.22
125,0.211015,0.9578,14.841042,0.2363,0.2274,78.17
130,0.166031,0.9590,15.723170,0.2378,0.2260,80.99
135,0.139659,0.9628,16.442228,0.2379,0.2274,83.86
140,0.123461,0.9634,16.984591,0.2398,0.2301,86.80
145,0.112866,0.9640,17.369041,0.2402,0.2294,89.62
150,0.105297,0.9655,17.633648,0.2401,0.2301,92.40
155,0.099310,0.9667,17.816988,0.2410,0.2294,95.39
160,0.095886,0.9673,17.951664,0.2410,0.2260,98.33
165,0.090907,0.9690,18.010748,0.2407,0.2253,101.25
170,0.085810,0.9720,18.043968,0.2416,0.2253,104.17
175,0.081797,0.9714,18.047192,0.2415,0.2267,106.98
180,0.078661,0.9737,18.038967,0.2425,0.2267,109.93
185,0.075811,0.9746,18.031515,0.2426,0.2260,112.87
190,0.073144,0.9743,18.018185,0.2418,0.2274,115.84
195,0.070856,0.9749,18.009632,0.2418,0.2280,118.84
200,0.069103,0.9761,18.009615,0.2417,0.2287,121.97
205,0.067079,0.9767,18.008978,0.2416,0.2267,125.30
210,0.065497,0.9779,18.007584,0.2415,0.2267,128.85
215,0.063135,0.9782,18.012568,0.2416,0.2260,132.84
220,0.060664,0.9788,18.024696,0.2416,0.2260,136.80
225,0.058681,0.9802,18.037832,0.2415,0.2260,139.80
230,0.056604,0.9796,18.038595,0.2412,0.2260,142.80
235,0.055065,0.9808,18.042355,0.2415,0.2267,145.62
240,0.053331,0.9814,18.045193,0.2415,0.2253,148.56
245,0.051314,0.9817,18.047003,0.2403,0.2267,151.51
250,0.049176,0.9835,18.048025,0.2406,0.2274,154.48
255,0.046632,0.9841,18.047031,0.2405,0.2233,157.54
260,0.044486,0.9850,18.066872,0.2405,0.2246,160.61
265,0.041958,0.9850,18.091066,0.2401,0.2233,163.53
270,0.039790,0.9858,18.108139,0.2403,0.2246,166.39
275,0.038198,0.9867,18.132700,0.2402,0.2253,169.29
280,0.037058,0.9873,18.155453,0.2406,0.2246,172.29
285,0.035795,0.9876,18.174650,0.2411,0.2246,175.28
290,0.035596,0.9876,18.189676,0.2411,0.2240,178.38
295,0.034796,0.9879,18.192595,0.2412,0.2253,181.14
300,0.033334,0.9882,18.177769,0.2406,0.2267,184.07
305,0.032306,0.9882,18.163883,0.2410,0.2274,187.04
310,0.031699,0.9882,18.145689,0.2411,0.2280,190.09
315,0.030884,0.9882,18.133268,0.2411,0.2287,193.06
320,0.029705,0.9885,18.120640,0.2413,0.2280,195.88
325,0.029155,0.9894,18.113850,0.2411,0.2274,198.89
330,0.028069,0.9897,18.088274,0.2417,0.2294,201.87
335,0.026397,0.9903,18.060038,0.2411,0.2328,204.70
340,0.024814,0.9900,18.054163,0.2417,0.2335,207.47
345,0.024278,0.9903,18.054180,0.2413,0.2321,210.17
350,0.023724,0.9909,18.062395,0.2417,0.2314,212.93
355,0.023506,0.9909,18.057301,0.2416,0.2314,215.65
360,0.023086,0.9912,18.051914,0.2420,0.2321,218.32
365,0.023009,0.9912,18.032562,0.2418,0.2321,221.02
370,0.022722,0.9914,18.008802,0.2421,0.2321,223.81
375,0.022236,0.9912,17.970722,0.2425,0.2335,226.53
380,0.022515,0.9914,17.956041,0.2426,0.2321,229.30
385,0.023527,0.9914,17.918283,0.2426,0.2314,232.53
390,0.021902,0.9917,17.853716,0.2418,0.2328,235.64
395,0.021306,0.9917,17.803864,0.2426,0.2328,238.74
400,0.020948,0.9917,17.766397,0.2420,0.2328,241.76
405,0.020324,0.9920,17.738323,0.2432,0.2314,244.88
410,0.019859,0.9926,17.713232,0.2427,0.2328,247.76
415,0.019269,0.9926,17.704071,0.2422,0.2314,250.76
420,0.018521,0.9926,17.707903,0.2413,0.2321,253.54
425,0.018176,0.9929,17.723217,0.2415,0.2328,256.26
430,0.017903,0.9929,17.748140,0.2420,0.2321,259.16
435,0.017783,0.9929,17.777153,0.2429,0.2321,262.11
440,0.017479,0.9929,17.805593,0.2429,0.2328,265.04
445,0.017135,0.9932,17.837137,0.2432,0.2321,267.83
450,0.016537,0.9932,17.871859,0.2432,0.2321,270.63
455,0.016309,0.9935,17.912855,0.2427,0.2321,273.68
460,0.016087,0.9935,17.950171,0.2431,0.2321,276.58
465,0.015884,0.9935,17.987041,0.2436,0.2342,279.49
470,0.016092,0.9932,18.032431,0.2437,0.2328,282.39
475,0.015903,0.9938,18.070782,0.2431,0.2314,285.53
480,0.015915,0.9938,18.088411,0.2436,0.2335,288.39
485,0.017115,0.9938,18.065390,0.2441,0.2328,291.37
490,0.016954,0.9938,18.001877,0.2444,0.2321,294.40
495,0.016497,0.9938,17.924295,0.2441,0.2321,297.36
500,0.015743,0.9935,17.849936,0.2440,0.2335,300.15
505,0.015452,0.9935,17.795424,0.2432,0.2335,302.89
510,0.015362,0.9938,17.755554,0.2434,0.2342,305.56
515,0.015265,0.9938,17.738512,0.2434,0.2328,308.46
520,0.015165,0.9941,17.735203,0.2432,0.2342,311.41
525,0.014919,0.9941,17.751631,0.2437,0.2342,314.63
530,0.014661,0.9938,17.786476,0.2437,0.2342,317.46
535,0.014391,0.9941,17.837069,0.2440,0.2342,320.45
540,0.014101,0.9947,17.889246,0.2435,0.2369,323.41
545,0.018908,0.9932,17.844673,0.2463,0.2355,326.44
550,0.015320,0.9956,17.785580,0.2441,0.2308,329.46
555,0.013329,0.9959,17.708773,0.2469,0.2349,332.44
560,0.011945,0.9959,17.683397,0.2478,0.2389,335.20
565,0.010820,0.9965,17.677319,0.2478,0.2362,337.96
570,0.009734,0.9971,17.689106,0.2484,0.2389,340.74
575,0.008978,0.9971,17.696196,0.2479,0.2369,343.73
580,0.008484,0.9973,17.710461,0.2470,0.2383,346.56
585,0.007987,0.9971,17.697567,0.2483,0.2383,349.39
590,0.007562,0.9973,17.686306,0.2482,0.2383,352.34
595,0.007322,0.9971,17.677755,0.2479,0.2383,355.26
600,0.007161,0.9971,17.660480,0.2477,0.2396,358.21
605,0.007056,0.9973,17.642881,0.2480,0.2396,361.04
