epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
0,4.938565,0.0100,4.810001,0.0086,0.0095,1.20
5,4.717046,0.0133,4.776783,0.0080,0.0102,4.23
10,4.670373,0.0201,4.794956,0.0053,0.0075,7.28
15,4.618393,0.0286,4.819476,0.0054,0.0088,10.33
20,4.550394,0.0425,4.855228,0.0038,0.0088,13.27
25,4.463376,0.0572,4.918040,0.0053,0.0068,16.07
30,4.354740,0.0717,5.021257,0.0062,0.0095,19.22
35,4.224332,0.0873,5.166137,0.0064,0.0102,22.35
40,4.072840,0.1094,5.336685,0.0073,0.0150,25.33
45,3.897951,0.1363,5.519365,0.0104,0.0177,28.39
50,3.701688,0.1726,5.717935,0.0131,0.0218,31.59
55,3.488197,0.2077,5.949875,0.0180,0.0265,34.59
60,3.257791,0.2504,6.204834,0.0235,0.0354,37.59
65,3.013608,0.2941,6.482271,0.0298,0.0511,40.84
70,2.758885,0.3375,6.793342,0.0415,0.0585,43.92
75,2.494795,0.3903,7.152795,0.0575,0.0790,47.02
80,2.219115,0.4525,7.559185,0.0774,0.1089,50.25
85,1.931618,0.5150,8.032421,0.0966,0.1307,53.33
90,1.635892,0.5950,8.591475,0.1276,0.1613,56.31
95,1.348091,0.6820,9.207608,0.1617,0.1865,59.15
100,1.073176,0.7737,9.903987,0.1932,0.2124,62.24
105,0.821519,0.8481,10.721422,0.2216,0.2308,65.11
110,0.605485,0.8991,11.656866,0.2377,0.2417,68.11
115,0.440077,0.9218,12.679484,0.2446,0.2471,71.12
120,0.327868,0.9280,13.728260,0.2468,0.2498,74.11
125,0.259880,0.9339,14.709121,0.2478,0.2505,77.01
130,0.220334,0.9342,15.551693,0.2477,0.2505,80.07
135,0.196026,0.9375,16.225004,0.2489,0.2505,83.07
140,0.180819,0.9383,16.728020,0.2506,0.2519,85.84
145,0.171229,0.9419,17.073164,0.2499,0.2512,88.81
150,0.163331,0.9434,17.277199,0.2512,0.2519,91.70
155,0.157031,0.9440,17.384138,0.2520,0.2526,94.63
160,0.152686,0.9457,17.416510,0.2517,0.2526,97.50
165,0.147726,0.9466,17.421419,0.2517,0.2532,100.53
170,0.143389,0.9481,17.406290,0.2523,0.2519,103.45
175,0.140086,0.9496,17.374201,0.2525,0.2546,106.49
180,0.137149,0.9493,17.344265,0.2525,0.2560,109.37
185,0.134265,0.9507,17.321218,0.2527,0.2553,112.23
190,0.130990,0.9516,17.306961,0.2536,0.2553,115.23
