epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
0,5.082640,0.0091,4.855946,0.0082,,1.00
5,4.737571,0.0110,4.782032,0.0067,,4.27
10,4.703490,0.0175,4.774157,0.0070,,7.41
15,4.675454,0.0193,4.782645,0.0047,,10.72
20,4.641393,0.0277,4.795699,0.0048,,13.93
25,4.598407,0.0358,4.814624,0.0049,,17.16
30,4.542835,0.0439,4.844149,0.0055,,20.39
35,4.470208,0.0533,4.899099,0.0051,,23.71
40,4.379229,0.0655,4.986881,0.0055,,26.85
45,4.271590,0.0825,5.107532,0.0065,,30.08
50,4.146873,0.1052,5.243330,0.0073,,33.19
55,4.005762,0.1248,5.389898,0.0091,,36.30
60,3.849967,0.1548,5.551341,0.0115,,39.39
65,3.680962,0.1859,5.732693,0.0135,,42.68
70,3.502385,0.2084,5.930647,0.0177,,45.70
75,3.321631,0.2402,6.119279,0.0204,,48.90
80,3.135001,0.2713,6.320535,0.0228,,51.92
85,2.946339,0.3112,6.526146,0.0280,,55.06
90,2.752795,0.3418,6.740447,0.0340,,58.22
95,2.554642,0.3841,6.975451,0.0424,,61.39
100,2.350804,0.4292,7.236576,0.0525,,64.66
105,2.146235,0.4773,7.497633,0.0642,,67.74
110,1.939994,0.5305,7.786517,0.0766,,70.83
115,1.730656,0.5875,8.101013,0.0896,,73.82
120,1.514169,0.6428,8.472521,0.1055,,77.04
125,1.299896,0.7023,8.885588,0.1218,,80.13
130,1.097286,0.7702,9.321413,0.1380,,83.24
135,0.916216,0.8258,9.787384,0.1558,,86.22
140,0.748527,0.8713,10.297707,0.1714,,89.13
145,0.604318,0.9039,10.836061,0.1860,,92.13
150,0.484335,0.9222,11.408166,0.1988,,95.30
155,0.390318,0.9334,11.985164,0.2065,,98.23
160,0.319943,0.9392,12.551414,0.2140,,101.21
165,0.269447,0.9420,13.074324,0.2203,,104.23
170,0.233755,0.9426,13.545785,0.2232,,107.16
175,0.208509,0.9431,13.951373,0.2244,,110.25
180,0.190087,0.9462,14.285477,0.2256,,113.53
185,0.176449,0.9480,14.557619,0.2263,,116.65
190,0.165988,0.9488,14.775284,0.2254,,119.75
195,0.157232,0.9501,14.952741,0.2261,,122.77
200,0.150515,0.9520,15.094755,0.2258,,125.83
205,0.143755,0.9530,15.209415,0.2255,,128.94
210,0.137574,0.9554,15.304819,0.2253,,132.17
215,0.134339,0.9574,15.388778,0.2250,,135.13
220,0.129208,0.9569,15.434937,0.2255,,138.19
225,0.124349,0.9590,15.470989,0.2263,,141.20
230,0.120057,0.9585,15.502938,0.2255,,144.65
235,0.116235,0.9595,15.530941,0.2255,,147.71
240,0.112759,0.9595,15.562177,0.2258,,150.67
